date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:59	20449/20449	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:54:56%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/342	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/342.json	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:01	2764/2764	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:54:59%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fpolitica-de-privacidad%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedef5b.json	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:54:59%20GMT	https://consultoriomedicolaestrella.com/?p=342	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexc2ef.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:03	2930/2930	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:55:01%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fpolitica-de-privacidad%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed7da0	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:03	5953/5953	---M--	200	added ('OK')	text/css	etag:%221741-62d522eb32dd5%22	https://consultoriomedicolaestrella.com/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1738680827	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-content/et-cache/global/et-divi-customizer-global.min1901.css	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:03	140393/140393	---M--	200	added ('OK')	image/jpeg	etag:%2222469-620d4a5bc4a80%22	https://consultoriomedicolaestrella.com/wp-content/uploads/2021/09/Loo-pagina-web.jpg	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-content/uploads/2021/09/Loo-pagina-web.jpg	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:06	10847/10847	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:03%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/345	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/345.json	(from https://consultoriomedicolaestrella.com/politica-de-cookies/)
09:55:06	247616/247616	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:03%20GMT	https://consultoriomedicolaestrella.com/diabetes/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/diabetes/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:07	231047/231047	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:04%20GMT	https://consultoriomedicolaestrella.com/implante-4/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/implante-4/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:07	251004/251004	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:04%20GMT	https://consultoriomedicolaestrella.com/escribenos/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/escribenos/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:09	2765/2765	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:07%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fpolitica-de-cookies%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embede8ec.json	(from https://consultoriomedicolaestrella.com/politica-de-cookies/)
09:55:10	231264/231264	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:06%20GMT	https://consultoriomedicolaestrella.com/implante-subdermico/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/implante-subdermico/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:10	248182/248182	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:07%20GMT	https://consultoriomedicolaestrella.com/medico-online/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/medico-online/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:10	234240/234240	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:07%20GMT	https://consultoriomedicolaestrella.com/medico-particular/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/medico-particular/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:12	2939/2939	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:55:10%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fpolitica-de-cookies%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed6a26	(from https://consultoriomedicolaestrella.com/politica-de-cookies/)
09:55:15	248276/248276	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:09%20GMT	https://consultoriomedicolaestrella.com/poner-implante/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/poner-implante/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:16	231200/231200	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:10%20GMT	https://consultoriomedicolaestrella.com/retiro-lunares-verrugas/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/retiro-lunares-verrugas/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:16	91137/91137	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:12%20GMT	https://consultoriomedicolaestrella.com/espera-blanco/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-blanco/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:16	230872/230872	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:10%20GMT	https://consultoriomedicolaestrella.com/lunares-4/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/lunares-4/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:19	91361/91361	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:15%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:20	90554/90554	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:16%20GMT	https://consultoriomedicolaestrella.com/espera-wa-diabetes/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-diabetes/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:20	91423/91423	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:16%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:20	91419/91419	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:16%20GMT	https://consultoriomedicolaestrella.com/espera-implante/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-implante/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:23	90503/90503	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:19%20GMT	https://consultoriomedicolaestrella.com/espera-wa-lunares/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-lunares/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:23	91402/91402	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:20%20GMT	https://consultoriomedicolaestrella.com/espera-wa-online/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-online/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:23	91472/91472	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:20%20GMT	https://consultoriomedicolaestrella.com/espera-wa-poner-implante/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-poner-implante/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:23	128520/128520	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:20%20GMT	https://consultoriomedicolaestrella.com/gracias/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/gracias/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:23%20GMT	https://consultoriomedicolaestrella.com/whatsapp/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/whatsapp/index.html	(from https://consultoriomedicolaestrella.com/politica-de-privacidad/)
09:55:26	71004/71004	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202025%2014:55:24%20GMT	https://consultoriomedicolaestrella.com/v.location	D:/consultorio/consultorio/consultoriomedicolaestrella.com/v.location	(from https://consultoriomedicolaestrella.com/wp-content/plugins/creame-whatsapp-me/public/js/joinchat.min.js?ver=5.1.7)
09:55:27	193/193	---MCZ	200	added ('OK')	text/plain	etag:W/%22660bdf52-21c%22	https://secure.gravatar.com/robots.txt		(from https://c0.wp.com/p/jetpack/13.7/css/jetpack.css)
09:55:31	20059/20059	---MC-	200	added ('OK')	text/html	date:Tue,%2004%20Feb%202025%2014:55:27%20GMT	https://consultoriomedicolaestrella.com/gracias-formulario/embed/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/gracias-formulario/embed/index.html	(from https://www.instagram.com/embed.js)
09:55:31	71004/71004	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202025%2014:55:27%20GMT	https://consultoriomedicolaestrella.com/gracias-formulario/$1/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/gracias-formulario/$1/index.html	(from https://www.instagram.com/embed.js)
09:55:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:24%20GMT	https://consultoriomedicolaestrella.com/?p=345	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index50ca.html	(from https://consultoriomedicolaestrella.com/politica-de-cookies/)
09:55:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:27%20GMT	https://consultoriomedicolaestrella.com/gracias-formulario/chrome-extension://	D:/consultorio/consultorio/consultoriomedicolaestrella.com/gracias-formulario/chrome-extension_/index.html	(from https://www.instagram.com/embed.js)
09:55:33	71004/71004	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202025%2014:55:31%20GMT	https://consultoriomedicolaestrella.com/gracias-formulario/captioned/	D:/consultorio/consultorio/consultoriomedicolaestrella.com/gracias-formulario/captioned/index.html	(from https://www.instagram.com/embed.js)
09:55:33	69388/69388	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:31%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/895	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/895.json	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:35	4544/4544	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:33%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fdiabetes%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed6497.json	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:33%20GMT	https://consultoriomedicolaestrella.com/?p=895	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index12e9.html	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:37	4729/4729	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:55:35%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fdiabetes%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed59bc	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:38	878964/878964	---M-Z	200	added ('OK')	text/javascript	etag:%22c3b4444014e4d8b9bc84d80bad393871%22	https://fast.wistia.com/assets/external/E-v1.js	D:/consultorio/consultorio/fast.wistia.com/assets/external/E-v1.js	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:37%20GMT	https://consultoriomedicolaestrella.com/espera-wa-diabetes	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-diabetes	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:40%20GMT	https://consultoriomedicolaestrella.com/espera-wa-diabetes	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-diabetes	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:41%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:43%20GMT	https://consultoriomedicolaestrella.com/espera-wa-diabetes	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-diabetes	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:46%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:47%20GMT	https://consultoriomedicolaestrella.com/espera-wa-diabetes	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-diabetes	(from https://consultoriomedicolaestrella.com/diabetes/)
09:55:50	36/36	---M--	200	added ('OK')	text/css	etag:%2224-62d5231c8e342%22	https://consultoriomedicolaestrella.com/wp-content/et-cache/740/et-divi-dynamic-740.css?ver=1738680906	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-content/et-cache/740/et-divi-dynamic-74096b2.css	(from https://consultoriomedicolaestrella.com/escribenos/)
09:55:52	67158/67158	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:50%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/740	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/740.json	(from https://consultoriomedicolaestrella.com/escribenos/)
09:55:54	4475/4475	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:52%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fescribenos%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedcc13.json	(from https://consultoriomedicolaestrella.com/escribenos/)
09:55:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:52%20GMT	https://consultoriomedicolaestrella.com/?p=740	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index8da8.html	(from https://consultoriomedicolaestrella.com/escribenos/)
09:55:56	4654/4654	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:55:54%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fescribenos%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embedc8a7	(from https://consultoriomedicolaestrella.com/escribenos/)
09:55:58	52369/52369	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:56%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/1007	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/1007.json	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:00	4554/4554	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:55:58%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fimplante-4%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embeddb75.json	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:55:58%20GMT	https://consultoriomedicolaestrella.com/?p=1007	D:/consultorio/consultorio/consultoriomedicolaestrella.com/index65c1.html	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:02	4739/4739	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:56:00%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fimplante-4%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed82ee	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:02%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:04%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:06%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:08%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:10%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:12%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-4/)
09:56:17	52834/52834	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:15%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/998	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/998.json	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:19	4638/4638	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:17%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fimplante-subdermico%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embeda904.json	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:17%20GMT	https://consultoriomedicolaestrella.com/?p=998	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexefbf.html	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:21	4823/4823	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:56:19%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fimplante-subdermico%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embeda7a4	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:21%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:23%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:25%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:27%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:29%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:31%20GMT	https://consultoriomedicolaestrella.com/espera-wa-implante	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-implante	(from https://consultoriomedicolaestrella.com/implante-subdermico/)
09:56:35	70259/70259	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:33%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/767	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/767.json	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:37	4566/4566	---M--	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:35%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fmedico-online%2F	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed8e3b.json	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:35%20GMT	https://consultoriomedicolaestrella.com/?p=767	D:/consultorio/consultorio/consultoriomedicolaestrella.com/indexf66f.html	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:39	4751/4751	---M--	200	added ('OK')	text/xml	date:Tue,%2004%20Feb%202025%2014:56:37%20GMT	https://consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconsultoriomedicolaestrella.com%2Fmedico-online%2F&format=xml	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/oembed/1.0/embed43aa	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:39%20GMT	https://consultoriomedicolaestrella.com/espera-wa-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:41%20GMT	https://consultoriomedicolaestrella.com/espera-wa-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:44%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:46%20GMT	https://consultoriomedicolaestrella.com/espera-wa-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:48%20GMT	https://consultoriomedicolaestrella.com/espera-tel-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-tel-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2004%20Feb%202025%2014:56:50%20GMT	https://consultoriomedicolaestrella.com/espera-wa-online	D:/consultorio/consultorio/consultoriomedicolaestrella.com/espera-wa-online	(from https://consultoriomedicolaestrella.com/medico-online/)
09:56:52	36/36	---M--	200	added ('OK')	text/css	etag:%2224-62d5231feeaa9%22	https://consultoriomedicolaestrella.com/wp-content/et-cache/747/et-divi-dynamic-747.css?ver=1738680909	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-content/et-cache/747/et-divi-dynamic-7475e65.css	(from https://consultoriomedicolaestrella.com/medico-particular/)
09:56:54	50097/50097	---MC-	200	added ('OK')	application/json	date:Tue,%2004%20Feb%202025%2014:56:52%20GMT	https://consultoriomedicolaestrella.com/wp-json/wp/v2/pages/747	D:/consultorio/consultorio/consultoriomedicolaestrella.com/wp-json/wp/v2/pages/747.json	(from https://consultoriomedicolaestrella.com/medico-particular/)
